Linf,K,t0
51.63031748,0.276490696,-0.830150692
50.36844507,0.292836186,-0.914127714
56.4724868,0.212826787,-1.208347315
59.66778755,0.215414594,-0.888315661
50.93153595,0.330728868,-0.377597523
47.21807146,0.41155408,-0.097815468
47.39213392,0.412956101,-0.081378787
52.95171097,0.289063528,-0.670123587
89.06016265,0.078885034,-3.008814237
53.34165306,0.251175908,-0.951364673
63.6800338,0.145217844,-1.962780257
66.37301126,0.132109333,-2.082055335
49.59914541,0.327162633,-0.607929792
50.68006721,0.288420371,-0.733567638
61.76420247,0.156045817,-1.741710968
53.7026484,0.291156216,-0.395066016
48.76983527,0.367435688,-0.263436096
58.87237022,0.251531344,-0.37560918
56.23987028,0.208660188,-1.407657172
62.40229671,0.206946091,-0.745356933
56.59798259,0.216648537,-1.26587949
44.85665801,0.439725865,-0.007861992
48.98423851,0.324940088,-0.514977121
49.73547814,0.338264314,-0.447944242
51.38317458,0.276352775,-0.972122878
49.86511574,0.368271687,-0.170351304
54.34101281,0.236969377,-0.95394245
56.99230474,0.221896577,-0.899030884
45.88135861,0.478345764,0.215764776
49.89107307,0.354948159,-0.224626234
46.95591149,0.399869187,-0.177209949
54.40965721,0.293425453,-0.272742735
48.47769357,0.383837719,-0.196885735
82.59076115,0.093971884,-2.576668507
61.48025051,0.156790019,-1.858201841
72.78190197,0.124136663,-1.9664967
50.80806993,0.361944424,-0.190789239
57.84866329,0.246966263,-0.608487317
45.4124816,0.44377194,-0.051197279
65.64403644,0.159444363,-1.518356107
53.20273175,0.289088971,-0.438895355
49.82454196,0.261812993,-1.08845082
48.29941684,0.365347474,-0.171580623
51.33676031,0.253765683,-1.202469523
59.39507835,0.191823834,-1.338359464
74.06367216,0.108698147,-2.396606259
47.94906919,0.426804424,0.095525192
54.7102785,0.230788687,-1.147738262
69.21892518,0.111557338,-2.756572504
47.30495332,0.4185995,-0.061193415
67.58188028,0.137819085,-1.894376201
117.8955734,0.059473698,-2.454977311
52.98337017,0.275872955,-0.595947709
73.49303713,0.111171483,-2.27022715
56.66784185,0.252069131,-0.581970673
46.55040306,0.474738477,0.15750809
52.54734915,0.268692659,-0.945447668
50.09729616,0.294283572,-0.752514348
53.54619261,0.239067877,-1.095372126
46.78386505,0.427792386,-0.019036119
51.00768444,0.304049274,-0.573105946
56.70057088,0.23145005,-0.787245148
39.6267747,0.618185551,0.163349632
97.17403865,0.069621296,-3.063464627
49.00143305,0.340056957,-0.347032559
70.54954654,0.148536587,-1.260571886
50.68006721,0.288420371,-0.733567638
45.35358496,0.475128222,0.045914019
48.39409296,0.397776585,-0.064039291
50.87914453,0.309250941,-0.537730875
133.1811241,0.045282316,-3.183041591
45.13072826,0.42081645,-0.176308535
48.93424789,0.396707759,-0.049014662
57.41481152,0.223468926,-0.960743652
52.48633709,0.297876621,-0.369213447
53.67692961,0.270693461,-0.565406331
50.18887292,0.355499025,-0.297470327
56.13573197,0.200134462,-1.449651236
57.32118653,0.248873708,-0.375505208
61.30401423,0.156300422,-1.81216177
54.42630592,0.262310948,-0.671333626
54.06767879,0.24261058,-1.007567998
50.14572485,0.275516821,-0.898288663
66.41115247,0.133606488,-1.968074094
47.32480945,0.307834899,-0.925663936
50.5067767,0.302228562,-0.517170595
47.60684297,0.391515628,-0.176204776
56.77591413,0.184936919,-1.62117096
73.5893544,0.099492452,-2.845430787
52.88723845,0.261660268,-0.717812027
65.97364124,0.148280541,-1.594948231
54.72330719,0.290449685,-0.409088634
60.98102505,0.152117005,-2.122168958
68.62770516,0.145442864,-1.435600035
78.88115657,0.095974634,-2.520823366
46.96198919,0.387799973,-0.273995426
46.95591149,0.399869187,-0.177209949
49.83184091,0.286869579,-0.806776189
53.54496061,0.227882137,-1.225715087
45.59876934,0.501467733,0.183881191
168.0360069,0.031843757,-3.682788356
56.32097416,0.212803159,-1.179894461
60.95302307,0.164527018,-1.682515895
58.99726246,0.185466398,-1.411211602
52.56768359,0.200195645,-1.868089721
52.98143592,0.258604898,-0.947559406
51.1785023,0.256767787,-1.111365237
48.26156011,0.438083912,0.107991295
52.86686088,0.267633905,-0.723792938
47.40184606,0.406670317,-0.070876291
85.04667368,0.090296368,-2.469696934
51.7820353,0.32315143,-0.182724919
49.44512478,0.234884017,-1.673806557
47.16976048,0.396131157,-0.096541471
49.74470123,0.332768216,-0.403031567
51.13017167,0.331666029,-0.353577225
54.4666851,0.259453269,-0.754789873
72.11202575,0.123469434,-1.981362211
56.66928669,0.27843444,-0.37851124
49.00139364,0.374899377,-0.243412329
52.79501293,0.281074899,-0.620295002
50.12334432,0.261899254,-1.328814923
70.25099903,0.12005892,-2.334023468
60.96904822,0.178015824,-1.339020886
48.64180625,0.362475773,-0.38154766
48.51765802,0.322795294,-0.510000344
49.06990995,0.328453533,-0.431836782
51.26336757,0.298296381,-0.524365445
49.49165088,0.386786475,-0.050059854
55.85893375,0.202391299,-1.383518169
49.2414323,0.347229638,-0.318877567
51.59405841,0.289061384,-0.548846982
49.44310876,0.266555527,-1.072023274
58.2185763,0.181639613,-1.566116559
61.87956813,0.162044769,-1.783830833
55.4237124,0.173662067,-2.187599365
56.4013333,0.216813479,-1.18964912
56.4013333,0.216813479,-1.18964912
56.4013333,0.216813479,-1.18964912
56.4013333,0.216813479,-1.18964912
56.4013333,0.216813479,-1.18964912
56.4013333,0.216813479,-1.18964912
56.4013333,0.216813479,-1.18964912
56.4013333,0.216813479,-1.18964912
56.4013333,0.216813479,-1.18964912
56.4013333,0.216813479,-1.18964912
56.4013333,0.216813479,-1.18964912
56.4013333,0.216813479,-1.18964912
49.05654535,0.411277698,0.068164269
47.65114568,0.397453575,-0.260948056
49.89702628,0.348695194,-0.269843136
52.66563427,0.323766655,-0.255856636
78.82545461,0.093238484,-2.796635494
46.42466273,0.409278934,-0.344092105
56.59602413,0.198662978,-1.41822121
44.72879604,0.530556536,0.229623489
47.22186838,0.366222341,-0.463779981
47.88133157,0.359276827,-0.477550924
56.67481857,0.236052082,-0.862123811
54.12542778,0.272621337,-0.569613813
48.21260233,0.342239665,-0.484125846
70.26654695,0.123362434,-2.14605289
95.32480434,0.079159767,-2.430051804
51.62016387,0.270208013,-0.949558328
53.96812386,0.257888561,-0.61103719
64.33568979,0.169966801,-1.394212241
41.97427572,0.512385072,-0.199590894
55.13748639,0.223369469,-1.241299167
65.63587321,0.162061099,-1.477776002
54.98675694,0.200405665,-1.565138055
50.2951967,0.253850205,-1.221683202
70.20215469,0.134723544,-1.846748379
51.84622362,0.263290811,-1.081866786
57.3267054,0.231223229,-0.808122504
53.55585649,0.234552322,-1.015526056
48.20661147,0.368660512,-0.179095908
43.62988285,0.513260237,0.177284071
48.77767333,0.357801391,-0.292601307
51.5745128,0.259056952,-1.002208995
55.69768631,0.224743733,-1.22100771
54.15444971,0.272915642,-0.433731807
49.68945064,0.29021872,-0.783486057
52.40134618,0.297278326,-0.322854949
58.26871938,0.204764508,-1.122072109
55.30341067,0.227915175,-0.969389674
58.1402551,0.199112106,-1.210628226
53.10088405,0.312999279,-0.347086095
47.33623477,0.433762156,0.090400412
45.94263746,0.512298576,0.18392334
58.97675054,0.209530498,-0.999480982
44.70555127,0.549209252,0.306928261
49.78998102,0.381445829,-0.178897575
86.90208711,0.079775882,-2.899730232
93.25751043,0.072252703,-3.106895719
55.64720587,0.266440894,-0.538703337
49.90977415,0.307060774,-0.517475986
67.3815773,0.129068091,-2.366160945
66.03783311,0.159581061,-1.355811003
46.23151165,0.476107399,0.137583105
59.18641174,0.195316019,-1.316680357
53.98470347,0.285300932,-0.610000845
49.67069511,0.355437443,-0.215257038
62.62700064,0.172703604,-1.378858819
45.04112163,0.457420343,0.024695789
49.72506177,0.324319284,-0.476282089
74.10773288,0.120915424,-1.966866587
52.02213966,0.290310423,-0.592895143
70.960505,0.137890548,-1.566075468
46.29620466,0.372059657,-0.361120076
46.27091068,0.393478712,-0.143111066
48.96585134,0.345595786,-0.335274938
51.83703457,0.321213798,-0.277286885
54.13809231,0.26244099,-0.734454607
52.98438239,0.261469263,-0.834579667
104.4682035,0.068542517,-2.409858794
51.51947712,0.2890912,-0.675580014
49.17720574,0.34485713,-0.387767275
39.97832587,0.580526815,-0.159128839
58.44391827,0.201889147,-1.227169917
59.81337546,0.175927394,-1.710664464
60.33330894,0.192467085,-1.258381985
