Linf,K,t0
63.39870929,0.150954461,-1.16258314
71.63597958,0.086491618,-4.828627888
85.52341708,0.052721421,-6.864134548
77.92080737,0.061289163,-7.09098948
62.70159125,0.122787349,-3.861319174
60.65802512,0.13422208,-3.349017894
69.19149404,0.088880093,-4.541225288
62.51889488,0.122765407,-3.399753583
72.46614602,0.061834097,-8.610656885
67.46418338,0.089548524,-5.621448919
68.39594111,0.094446339,-4.270571441
74.94215639,0.053122425,-10.96559065
65.66516441,0.096706956,-4.925842528
62.39630075,0.141721492,-1.900926783
109.1542089,0.022986693,-15.8430381
57.24403478,0.149632171,-3.266273698
81.61979393,0.051030939,-9.162080407
70.67769307,0.073431371,-6.986733791
80.06457299,0.047985229,-10.11287738
66.91715922,0.112913674,-3.062989354
72.57400823,0.065183529,-8.034367268
88.61944447,0.042343875,-9.648101132
56.39997865,0.215923862,-1.086272651
78.09816231,0.053847844,-9.621657177
148.9502151,0.021013743,-10.07657602
66.2085988,0.108191992,-3.55738153
79.91384777,0.06147924,-7.042648738
71.54690779,0.068148413,-8.255318915
64.4197005,0.121328288,-2.821788539
103.1616861,0.027225185,-13.95263563
74.07956809,0.097120868,-2.418978175
57.86353167,0.164153361,-2.349856884
80.8080062,0.057873793,-6.529085503
86.03496905,0.043883943,-10.40949363
68.83102297,0.0870609,-5.095845896
66.46593465,0.106168365,-3.85234848
64.06588349,0.099056641,-5.271198982
62.32653662,0.150820044,-1.675547411
80.41315113,0.057561991,-7.37130945
68.10902912,0.113856774,-2.535568087
71.93829944,0.074889287,-6.754804417
65.06973268,0.11161431,-3.210517938
63.30543584,0.141967995,-1.651189519
73.51342047,0.061723596,-9.154784843
63.01593411,0.145786556,-1.662568801
66.09009149,0.116625535,-2.6871977
79.50853623,0.060528273,-6.666076822
71.74562362,0.086114291,-4.633971316
256.9957425,0.008334442,-16.37510468
70.15200456,0.082748373,-5.566304642
66.7201816,0.117142819,-2.365128644
84.82316962,0.041964764,-11.23683752
70.16242114,0.086189524,-4.703171811
73.21613612,0.072208929,-6.187256793
59.6166555,0.153427288,-1.894704265
74.76072478,0.05648649,-9.570298118
85.02334577,0.048547051,-8.970393166
70.64599925,0.094307703,-4.303691161
85.35408264,0.044487498,-10.21055932
60.32741422,0.161185943,-1.574998258
66.50214,0.106290604,-3.43846039
71.15393812,0.075083271,-6.711429586
64.00123674,0.123275297,-3.112627756
63.54994571,0.117819348,-3.418486382
66.9012472,0.12551842,-1.876035198
86.68027421,0.060211218,-4.679745388
80.3239625,0.059244638,-7.404411512
75.06997683,0.061523223,-7.823788077
71.20769893,0.098933304,-3.497475906
67.85668771,0.090101909,-5.270662997
82.40394583,0.046232492,-9.743806015
64.90360873,0.10705491,-4.453385193
70.30395962,0.078412974,-6.784985907
61.42996915,0.120023907,-4.991626021
66.59685951,0.091466871,-5.404272784
88.40176608,0.057351819,-5.366683557
65.56458989,0.115951946,-3.353911936
70.90500242,0.091461849,-3.963341621
76.56170943,0.058842565,-8.03054151
96.54549882,0.034777174,-11.40994901
63.89203459,0.126025647,-2.818265947
64.47922797,0.116223956,-2.936104644
66.34669227,0.124069115,-2.153859371
60.80771366,0.164331364,-1.574801029
65.76835985,0.12205758,-2.854097265
73.71369766,0.097410125,-1.956923621
94.84980005,0.035705976,-11.01373617
125.4720166,0.017246423,-20.43202599
67.97433671,0.106544132,-3.392564866
62.07607479,0.14702087,-1.550942718
65.9628142,0.118964909,-2.533922026
99.39239034,0.025024438,-17.84662839
73.6386061,0.067990796,-6.623955065
113.1763334,0.027312857,-11.90428878
63.67297098,0.133674304,-2.059572115
63.43887857,0.132466795,-2.777559773
70.17494971,0.096568774,-3.442536755
75.88386087,0.071554014,-5.229823461
67.7912399,0.082613886,-6.276874306
81.18695977,0.062565793,-5.992571005
65.24063747,0.121640691,-2.888151363
259.0614528,0.008858644,-14.88488093
68.51091774,0.09402081,-4.865073268
61.98800745,0.163037614,-0.869741331
62.45261769,0.135154535,-2.501265168
63.77172738,0.122685856,-3.497533338
66.19801083,0.089203438,-5.962386752
